step,l2,n52_ind,n52_alloc,n24_ind,n24_alloc,n23_ind,n23_alloc,n5_ind,n5_alloc,n34_ind,n34_alloc,n46_ind,n46_alloc,n29_ind,n29_alloc,n45_ind,n45_alloc,n44_ind,n44_alloc,n40_ind,n40_alloc
42,7.761240,99.802787,1.798021,99.948733,0.451870,99.999713,0.002782,99.850143,0.990947,99.825995,1.134287,99.633580,2.349031,99.870491,0.787120,99.781247,1.310035,99.822305,1.034295,99.653102,1.952922
43,6.886446,99.823429,1.813945,99.954286,0.454060,99.999772,0.002490,99.865216,1.004870,99.844783,1.140063,99.675427,2.343060,99.884208,0.793258,99.803773,1.324204,99.840854,1.043903,99.688870,1.974315
44,6.107836,99.842053,1.829214,99.959278,0.456015,99.999819,0.002225,99.878947,1.017954,99.861662,1.145409,99.712571,2.337610,99.896597,0.798825,99.824150,1.337871,99.857613,1.053015,99.721289,1.994400
45,5.415404,99.858835,1.843788,99.963759,0.457735,99.999857,0.001986,99.891427,1.030196,99.876805,1.150319,99.745527,2.332627,99.907766,0.803824,99.842555,1.350999,99.872729,1.061616,99.750616,2.013165
46,4.800040,99.873936,1.857642,99.967774,0.459228,99.999887,0.001770,99.902743,1.041604,99.890373,1.154795,99.774753,2.328053,99.917816,0.808265,99.859157,1.363565,99.886343,1.069699,99.777096,2.030623
47,4.253487,99.887508,1.870773,99.971366,0.460503,99.999911,0.001576,99.912982,1.052198,99.902514,1.158850,99.800664,2.323832,99.926844,0.812166,99.874113,1.375554,99.898587,1.077267,99.800962,2.046800
48,3.768291,99.899690,1.883184,99.974576,0.461574,99.999930,0.001401,99.922227,1.062006,99.913366,1.162498,99.823629,2.319911,99.934939,0.815549,99.887568,1.386966,99.909583,1.084330,99.822437,2.061739
49,3.337747,99.910613,1.894895,99.977441,0.462457,99.999945,0.001245,99.930561,1.071059,99.923055,1.165763,99.843977,2.316243,99.942188,0.818442,99.899658,1.397803,99.919447,1.090904,99.841731,2.075491
50,2.955839,99.920395,1.905930,99.979994,0.463171,99.999957,0.001105,99.938059,1.079397,99.931697,1.168667,99.862002,2.312786,99.948669,0.820876,99.910510,1.408077,99.928284,1.097008,99.859040,2.088115
51,2.617179,99.929148,1.916319,99.982268,0.463733,99.999966,0.000979,99.944794,1.087061,99.939399,1.171235,99.877964,2.309505,99.954456,0.822882,99.920240,1.417802,99.936192,1.102664,99.874547,2.099676
52,2.316953,99.936971,1.926098,99.984290,0.464163,99.999973,0.000868,99.950836,1.094092,99.946257,1.173496,99.892097,2.306369,99.959616,0.824495,99.928955,1.426998,99.943261,1.107897,99.888424,2.110238
53,2.050864,99.943959,1.935305,99.986088,0.464479,99.999979,0.000768,99.956248,1.100535,99.952358,1.175473,99.904608,2.303352,99.964213,0.825746,99.936753,1.435685,99.949574,1.112732,99.900827,2.119867
54,1.815081,99.950194,1.943978,99.987684,0.464698,99.999984,0.000679,99.961090,1.106431,99.957783,1.177194,99.915680,2.300436,99.968304,0.826670,99.943725,1.443885,99.955208,1.117195,99.911902,2.128631
